skill_id,name,skill_root,status,risk_level_name,risk_level,risk_score,final_risk_level,severity_label,evidence_strength,execution_outcome,skip_reason,skip_category,selected_execution_profile,recommended_execution_profile,execution_feasibility,root_cause,root_cause_detail,root_cause_v2_mechanism_class,root_cause_v2_primary_driver,root_cause_v2_evidence_status,detected_behaviors,capability_tags,llm_enabled,started_at,finished_at
mnt_e_dangerous_skills_asyncreview_skills_asyncreview,asyncreview,/mnt/e/dangerous_skills/asyncreview/skills/asyncreview,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_interactive_prompting,True,2026-04-27T03:27:54.796240+00:00,2026-04-27T03:27:54.796263+00:00
mnt_e_dangerous_skills_ats-skill,ats,/mnt/e/dangerous_skills/ats-skill,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_messaging_stack,True,2026-04-27T03:27:54.969794+00:00,2026-04-27T03:28:06.677762+00:00
mnt_e_dangerous_skills_audit-skills,audit-skills,/mnt/e/dangerous_skills/audit-skills,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,conditional,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_local_helper_tooling,True,2026-04-27T03:28:06.847615+00:00,2026-04-27T03:28:45.258998+00:00
mnt_e_dangerous_skills_audit-skills_skills_audit-skills,audit-skills,/mnt/e/dangerous_skills/audit-skills/skills/audit-skills,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,conditional,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_web_platform|requires_external_api_key|requires_user_supplied_artifact,True,2026-04-27T03:28:45.561604+00:00,2026-04-27T03:31:27.836117+00:00
mnt_e_dangerous_skills_auto-updater-2yq87,auto-updater,/mnt/e/dangerous_skills/auto-updater-2yq87,completed,低风险,low,0,critical,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_long_horizon_task,True,2026-04-27T03:31:28.098750+00:00,2026-04-27T03:31:37.014588+00:00
mnt_e_dangerous_skills_autodl-elastic-deploy_skills_autodl-elastic-deploy,autodl-elastic-deploy,/mnt/e/dangerous_skills/autodl-elastic-deploy/skills/autodl-elastic-deploy,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_external_api_key|requires_heavy_runtime,True,2026-04-27T03:31:37.283094+00:00,2026-04-27T03:31:45.688410+00:00
mnt_e_dangerous_skills_automated-instrumented-debugging-skill,automated-instrumented-debugging,/mnt/e/dangerous_skills/automated-instrumented-debugging-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_local_helper_tooling,True,2026-04-27T03:31:45.853892+00:00,2026-04-27T03:32:45.844968+00:00
mnt_e_dangerous_skills_autonomous-pentest-agent_kali-mcp-server_skills_penetration-testing,penetration-testing,/mnt/e/dangerous_skills/autonomous-pentest-agent/kali-mcp-server/skills/penetration-testing,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_long_horizon_task|requires_user_supplied_artifact|requires_local_helper_tooling,True,2026-04-27T03:32:46.779941+00:00,2026-04-27T03:32:46.779964+00:00
mnt_e_dangerous_skills_autopilot-skill,praxis,/mnt/e/dangerous_skills/autopilot-skill,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,file_write|process_spawn,requires_browser|requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_interactive_prompting|requires_local_helper_tooling|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T03:32:46.949196+00:00,2026-04-27T03:33:05.689666+00:00
mnt_e_dangerous_skills_autopilot-skill_skills_praxis,praxis,/mnt/e/dangerous_skills/autopilot-skill/skills/praxis,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_browser|requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_interactive_prompting|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T03:33:07.993348+00:00,2026-04-27T03:33:17.371312+00:00
mnt_e_dangerous_skills_autoship_skills_autoship,autoship,/mnt/e/dangerous_skills/autoship/skills/autoship,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_interactive_prompting,True,2026-04-27T03:33:18.254925+00:00,2026-04-27T03:33:18.254950+00:00
mnt_e_dangerous_skills_autoupdate,auto-updater,/mnt/e/dangerous_skills/autoupdate,completed,低风险,low,0,critical,weakly_suspicious,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_browser|requires_long_horizon_task,True,2026-04-27T03:33:18.526136+00:00,2026-04-27T03:33:26.745235+00:00
mnt_e_dangerous_skills_avnu-skill_skills_avnu,avnu,/mnt/e/dangerous_skills/avnu-skill/skills/avnu,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T03:33:27.050781+00:00,2026-04-27T03:33:36.560066+00:00
mnt_e_dangerous_skills_bad-humanizer,bad-humanizer,/mnt/e/dangerous_skills/bad-humanizer,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_long_horizon_task|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T03:33:36.754111+00:00,2026-04-27T03:34:06.319416+00:00
mnt_e_dangerous_skills_baidu-netdisk-skill,baidu-netdisk-skill,/mnt/e/dangerous_skills/baidu-netdisk-skill,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_user_supplied_artifact|requires_document_or_office_stack,True,2026-04-27T03:34:06.751041+00:00,2026-04-27T03:34:06.751061+00:00
mnt_e_dangerous_skills_bambu-studio-ai,bambu-studio-ai,/mnt/e/dangerous_skills/bambu-studio-ai,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_heavy_runtime|requires_user_supplied_artifact|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T03:34:07.987360+00:00,2026-04-27T03:34:07.987383+00:00
mnt_e_dangerous_skills_banana-watermark-remove-skill,banana-watermark-remove-skill,/mnt/e/dangerous_skills/banana-watermark-remove-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_local_helper_tooling,True,2026-04-27T03:34:08.180304+00:00,2026-04-27T03:34:20.301983+00:00
mnt_e_dangerous_skills_beadboard_skills_beadboard-driver,beadboard-driver,/mnt/e/dangerous_skills/beadboard/skills/beadboard-driver,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,process_spawn,requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T03:34:20.649331+00:00,2026-04-27T03:34:31.093936+00:00
mnt_e_dangerous_skills_better-auth-skill_better-auth,better-auth,/mnt/e/dangerous_skills/better-auth-skill/better-auth,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_oauth_or_login|requires_external_api_key|requires_callback_or_webhook|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T03:34:31.569850+00:00,2026-04-27T03:34:31.569868+00:00
mnt_e_dangerous_skills_bilibili-cli,bilibili-cli,/mnt/e/dangerous_skills/bilibili-cli,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,deep_execution,deep_execution,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting,True,2026-04-27T03:34:31.958603+00:00,2026-04-27T03:34:31.958623+00:00
mnt_e_dangerous_skills_bloomery_skills_bloomery,bloomery,/mnt/e/dangerous_skills/bloomery/skills/bloomery,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_interactive_prompting,True,2026-04-27T03:34:32.192741+00:00,2026-04-27T03:36:46.270081+00:00
mnt_e_dangerous_skills_brackets-bot,bracketsbot-skill,/mnt/e/dangerous_skills/brackets-bot,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_browser|requires_web_platform|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T03:36:46.427437+00:00,2026-04-27T03:37:09.876451+00:00
mnt_e_dangerous_skills_bulkgen-skill_bulkgen,bulkgen,/mnt/e/dangerous_skills/bulkgen-skill/bulkgen,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T03:37:10.121296+00:00,2026-04-27T03:37:44.329692+00:00
mnt_e_dangerous_skills_burn-after-login,burn-after-login,/mnt/e/dangerous_skills/burn-after-login,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_browser|requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T03:37:44.669466+00:00,2026-04-27T03:37:44.669486+00:00
mnt_e_dangerous_skills_burner-phone,burner-phone,/mnt/e/dangerous_skills/burner-phone,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_web_platform|requires_local_helper_tooling,True,2026-04-27T03:37:44.830649+00:00,2026-04-27T03:38:09.616561+00:00
mnt_e_dangerous_skills_burner-phone_skills_speak,speak,/mnt/e/dangerous_skills/burner-phone/skills/speak,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,,True,2026-04-27T03:38:09.869175+00:00,2026-04-27T03:38:22.083621+00:00
mnt_e_dangerous_skills_business_skills_skills_goals-and-kpis,goals-and-kpis,/mnt/e/dangerous_skills/business_skills/skills/goals-and-kpis,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_long_horizon_task|requires_interactive_prompting|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T03:38:22.913581+00:00,2026-04-27T03:38:22.913603+00:00
mnt_e_dangerous_skills_business_skills_skills_sales-operations-setup,sales-operations-setup,/mnt/e/dangerous_skills/business_skills/skills/sales-operations-setup,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_long_horizon_task|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T03:38:23.258414+00:00,2026-04-27T03:38:36.934474+00:00
mnt_e_dangerous_skills_capability-evolver,capability-evolver,/mnt/e/dangerous_skills/capability-evolver,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T03:38:37.108104+00:00,2026-04-27T03:40:56.567496+00:00
mnt_e_dangerous_skills_cass_memory_system,cm,/mnt/e/dangerous_skills/cass_memory_system,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T03:40:56.720623+00:00,2026-04-27T03:41:32.435427+00:00
mnt_e_dangerous_skills_catalyst-core,catalyst,/mnt/e/dangerous_skills/catalyst-core,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_local_helper_tooling,True,2026-04-27T03:41:32.579857+00:00,2026-04-27T03:41:43.969210+00:00
mnt_e_dangerous_skills_cc-b2c-sfnext-brand-demo,storefront-branding,/mnt/e/dangerous_skills/cc-b2c-sfnext-brand-demo,completed,低风险,low,0,low,benign_like,partial,completed_full,,,browser_lightweight,browser_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_browser|requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T03:41:44.117714+00:00,2026-04-27T03:42:13.305140+00:00
