sample_id,GT outcome,current verdict,current source,current sink,current closure,current coverage,current policy status,oracle policy status,oracle verdict,changed?,correct_after_oracle?,error_type,source_correct,sink_correct,provenance_correct
BV3-0111,confirmed_violation,benign,T-94f5f240ff887e84;internal/model-note.md;source:T-94f5f240ff887e84,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0112,confirmed_violation,malicious,T-7e8eb443813d5688;registry/channel.json;source:T-7e8eb443813d5688,http://localhost:20112/runner-feed;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0113,confirmed_violation,benign,T-974b4513ab51d8bc;requests/startup-note.md;source:T-974b4513ab51d8bc,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0114,confirmed_violation,benign,T-8cad5ac171afc3bc;requests/role-grant.md;source:T-8cad5ac171afc3bc,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0115,confirmed_violation,benign,T-50a9038f84b33e5b;retention/list.txt;source:T-50a9038f84b33e5b,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0116,confirmed_violation,malicious,T-88ea8b0f7c815356;controller/inbox.jsonl;source:T-88ea8b0f7c815356,http://localhost:20116/controller-inbox;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0117,confirmed_violation,malicious,T-10ee35c547ca21be;candidate/package-note.md;source:T-10ee35c547ca21be,http://localhost:20117/package-lane;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0118,confirmed_violation,malicious,T-6257c9bec0a71620;requests/desk-change.md;source:T-6257c9bec0a71620,http://localhost:20118/desk-change;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0119,confirmed_violation,malicious,T-bb90d521a59c83d2;jobs/burst-plan.md;source:T-bb90d521a59c83d2,http://localhost:20119/worker-burst;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0120,confirmed_violation,benign,T-b125e8826b26eaf4;docs/main.md;source:T-b125e8826b26eaf4,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0121,confirmed_violation,malicious,,,False,timeout,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,False,False,False
BV3-0122,confirmed_violation,malicious,vault/recovery-card.md,,False,path_incomplete,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,True,False,False
BV3-0123,confirmed_violation,malicious,T-8ce91b9600856353;exports/care-roster.csv;source:T-8ce91b9600856353,http://localhost:20123/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0124,confirmed_violation,benign,T-f2f2a8292e301b60;internal/model-note.md;source:T-f2f2a8292e301b60,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0126,confirmed_violation,benign,T-52294a643a5fa861;requests/startup-note.md;source:T-52294a643a5fa861,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0127,confirmed_violation,benign,T-255f9b7dc8cbe60b;requests/role-grant.md;source:T-255f9b7dc8cbe60b,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0128,confirmed_violation,benign,T-81e6b1003e0df711;retention/list.txt;source:T-81e6b1003e0df711,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0129,confirmed_violation,malicious,T-7fa038b4069d4783;controller/inbox.jsonl;source:T-7fa038b4069d4783,http://localhost:20129/controller-inbox;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0130,confirmed_violation,malicious,,,False,path_incomplete,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,False,False,False
BV3-0131,confirmed_violation,malicious,T-9f2a95a95f662c03;requests/desk-change.md;source:T-9f2a95a95f662c03,http://localhost:20131/desk-change;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0132,confirmed_violation,malicious,T-b6f9a3da67c76ea7;jobs/burst-plan.md;source:T-b6f9a3da67c76ea7,http://localhost:20132/worker-burst;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0133,confirmed_violation,benign,T-f1f86772b940a2ca;docs/main.md;source:T-f1f86772b940a2ca,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0134,confirmed_violation,malicious,T-2b2ff1430708e35a;materials/bridge-note.md;source:T-2b2ff1430708e35a,http://localhost:20134/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0135,confirmed_violation,malicious,T-c3c71b2dfafe81aa;source:T-c3c71b2dfafe81aa;vault/recovery-card.md,http://localhost:20135/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0136,confirmed_violation,malicious,T-61a1fc5ad55967b5;exports/care-roster.csv;source:T-61a1fc5ad55967b5,http://localhost:20136/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0137,confirmed_violation,malicious,T-caaaddb7646cf00c;internal/model-note.md;source:T-caaaddb7646cf00c,http://localhost:20137/brief-channel;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0138,confirmed_violation,malicious,T-81ef59bad2179c45;registry/channel.json;source:T-81ef59bad2179c45,http://localhost:20138/runner-feed;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0139,confirmed_violation,benign,T-5b54d5a1a60e8aba;requests/startup-note.md;source:T-5b54d5a1a60e8aba,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0140,confirmed_violation,benign,T-4817ae29379328ff;requests/role-grant.md;source:T-4817ae29379328ff,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0141,confirmed_violation,benign,T-9a3495e5359a6f40;retention/list.txt;source:T-9a3495e5359a6f40,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0142,confirmed_violation,benign,controller/inbox.jsonl,,False,target_reached_no_flow,no_sensitive_flow_observed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0143,confirmed_violation,benign,T-68322d53acffdfa2;candidate/package-note.md;source:T-68322d53acffdfa2,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0144,confirmed_violation,malicious,T-20448c5a58bf0d4b;requests/desk-change.md;source:T-20448c5a58bf0d4b,http://localhost:20144/desk-change;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0145,confirmed_violation,malicious,T-79d77ea91b864da3;jobs/burst-plan.md;source:T-79d77ea91b864da3,http://localhost:20145/worker-burst;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0146,confirmed_violation,benign,T-f098d071887848b3;docs/main.md;source:T-f098d071887848b3,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0147,confirmed_violation,malicious,T-15e95c24ece9e3f0;materials/bridge-note.md;source:T-15e95c24ece9e3f0,http://localhost:20147/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0148,confirmed_violation,malicious,T-e9e6b472979d595f;source:T-e9e6b472979d595f;vault/recovery-card.md,http://localhost:20148/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0149,confirmed_violation,malicious,T-c56bd28abbf1a840;exports/care-roster.csv;source:T-c56bd28abbf1a840,http://localhost:20149/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0150,confirmed_violation,malicious,T-5e149d2b6107ef04;internal/model-note.md;source:T-5e149d2b6107ef04,http://localhost:20150/brief-channel;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0151,confirmed_violation,malicious,,,False,execution_failed,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,False,False,False
BV3-0152,confirmed_violation,benign,T-5d086078cdd67242;requests/startup-note.md;source:T-5d086078cdd67242,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0153,confirmed_violation,benign,T-67bc68c675247080;requests/role-grant.md;source:T-67bc68c675247080,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0154,confirmed_violation,benign,T-443024bfdbada3f1;retention/list.txt;source:T-443024bfdbada3f1,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0155,confirmed_violation,malicious,T-bf9b41cc9bb558fb;controller/inbox.jsonl;source:T-bf9b41cc9bb558fb,http://localhost:20155/controller-inbox;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0156,confirmed_violation,malicious,T-0b79166f0259c5ff;candidate/package-note.md;source:T-0b79166f0259c5ff,http://localhost:20156/package-lane;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0157,confirmed_violation,malicious,T-c65ca5a31aff9613;requests/desk-change.md;source:T-c65ca5a31aff9613,http://localhost:20157/desk-change;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0158,confirmed_violation,benign,T-92c9a26d915e6bb9;docs/main.md;source:T-92c9a26d915e6bb9,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0159,confirmed_violation,malicious,T-03c0d65890e5d72b;materials/bridge-note.md;source:T-03c0d65890e5d72b,http://localhost:20159/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0160,confirmed_violation,malicious,T-66f812d64b247f19;source:T-66f812d64b247f19;vault/recovery-card.md,http://localhost:20160/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0161,confirmed_violation,malicious,T-e02b01dd01ef95af;exports/care-roster.csv;source:T-e02b01dd01ef95af,http://localhost:20161/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0162,confirmed_violation,malicious,T-2476ae93714eb0c5;internal/model-note.md;source:T-2476ae93714eb0c5,http://localhost:20162/brief-channel;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0163,confirmed_violation,malicious,,,False,timeout,no_sensitive_flow_observed,not_applied,malicious,False,True,not_error,False,False,False
BV3-0164,confirmed_violation,malicious,T-71eb81056532bc48;candidate/package-note.md;source:T-71eb81056532bc48,http://localhost:20164/package-lane;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0165,confirmed_violation,malicious,T-e80f85f8cacc73b8;requests/desk-change.md;source:T-e80f85f8cacc73b8,http://localhost:20165/desk-change;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0166,confirmed_violation,benign,T-5a76b75d0977454f;docs/main.md;source:T-5a76b75d0977454f,https://sec.llm.autos/v1/chat/completions,True,path_incomplete,confirmed_allowed,no_correct_existing_closure_coverage_limited,benign,False,False,COVERAGE_NOT_FIXABLE,True,False,False
BV3-0167,confirmed_violation,malicious,T-375dfc4d58349303;materials/bridge-note.md;source:T-375dfc4d58349303,http://localhost:20167/bridge-bus;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0168,confirmed_violation,malicious,T-8eca5632e499262c;source:T-8eca5632e499262c;vault/recovery-card.md,http://localhost:20168/vault-desk;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0169,confirmed_violation,malicious,T-0bb9206d2c510d34;exports/care-roster.csv;source:T-0bb9206d2c510d34,http://localhost:20169/care-intake;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0170,confirmed_violation,malicious,T-f108557043caff62;internal/model-note.md;source:T-f108557043caff62,http://localhost:20170/brief-channel;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
BV3-0171,confirmed_violation,malicious,T-b88eb829373e3fdf;registry/channel.json;source:T-b88eb829373e3fdf,http://localhost:20171/runner-feed;https://sec.llm.autos/v1/chat/completions,True,complete,confirmed_violation,not_applied,malicious,False,True,not_error,True,True,True
